PID: 0 | Name: System Idle Process
PID: 5052 | Name: SafeExamBrowser.Service.exe | User: None | CPU: 0.0% | Memory: 0.18%
PID: 5092 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 5144 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.14%
PID: 5152 | Name: WMIRegistrationService.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 5172 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.16%
PID: 5188 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 5292 | Name: IntelConnectivityService.exe | User: None | CPU: 0.0% | Memory: 0.22%
PID: 5396 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 5408 | Name: uihost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.22%
PID: 5416 | Name: MsMpEng.exe | User: None | CPU: 0.0% | Memory: 1.45%
PID: 5708 | Name: WmiPrvSE.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 5776 | Name: IDBWM.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 5780 | Name: SecurityHealthService.exe | User: None | CPU: 0.0% | Memory: 0.15%
PID: 5800 | Name: TextInputHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.83%
PID: 5896 | Name: SearchIndexer.exe | User: None | CPU: 0.0% | Memory: 0.17%
PID: 6044 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 6220 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.16%
PID: 6456 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.04%
PID: 6512 | Name: IDBWMService.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 6604 | Name: IntelConnectService.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 6916 | Name: IntelConnect.exe | User: None | CPU: 0.0% | Memory: 0.13%
PID: 6920 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 6980 | Name: conhost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 7008 | Name: conhost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 7100 | Name: wlanext.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 7204 | Name: conhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 7264 | Name: fdm.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.46%
PID: 7272 | Name: browserhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.11%
PID: 7424 | Name: FileSyncHelper.exe | User: None | CPU: 0.0% | Memory: 0.16%
PID: 7472 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 7496 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.55%
PID: 7544 | Name: WhatsApp.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.72%
PID: 7560 | Name: WUDFHost.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 7580 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.23%
PID: 8000 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 8144 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 8240 | Name: AsusOptimizationStartupTask.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.13%
PID: 8440 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.19%
PID: 8452 | Name: ipf_helper.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.05%
PID: 8624 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.15%
PID: 8644 | Name: AggregatorHost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 8720 | Name: taskhostw.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.12%
PID: 8804 | Name: SearchHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.90%
PID: 8844 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 8928 | Name: sihost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.29%
PID: 8932 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 8956 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 8984 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.26%
PID: 8988 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 9028 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.24%
PID: 9048 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 9156 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 9208 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.21%
PID: 9260 | Name: cmd.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.03%
PID: 9508 | Name: explorer.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 1.44%
PID: 9524 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.66%
PID: 9572 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.01%
PID: 9576 | Name: ShellHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.31%
PID: 9772 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.16%
PID: 9948 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.19%
PID: 10224 | Name: StartMenuExperienceHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.74%
PID: 10316 | Name: SDXHelper.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.20%
PID: 10352 | Name: Widgets.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.43%
PID: 10392 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.26%
PID: 10408 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.14%
PID: 10524 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 10600 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.25%
PID: 10904 | Name: BraveCrashHandler.exe | User: None | CPU: 0.0% | Memory: 0.01%
PID: 10932 | Name: BraveCrashHandler64.exe | User: None | CPU: 0.0% | Memory: 0.01%
PID: 10980 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 11080 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.55%
PID: 11212 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.33%
PID: 11240 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.62%
PID: 11296 | Name: SystemSettings.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.02%
PID: 11356 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.02%
PID: 11572 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.12%
PID: 11716 | Name: unsecapp.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 11968 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.68%
PID: 12004 | Name: SecurityHealthSystray.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.08%
PID: 12012 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.58%
PID: 12052 | Name: UserOOBEBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 12092 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 12100 | Name: ctfmon.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.18%
PID: 12112 | Name: AsusOLEDShifter.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.08%
PID: 12116 | Name: TabTip.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.40%
PID: 12124 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.43%
PID: 12240 | Name: NisSrv.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 12464 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.69%
PID: 12476 | Name: PhoneExperienceHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 1.25%
PID: 12796 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.75%
PID: 13120 | Name: AsusSystemAnalysis.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 13140 | Name: WmiPrvSE.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 13228 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.94%
PID: 13612 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 1.74%
PID: 13716 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 2.91%
PID: 13804 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 13932 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 13948 | Name: AsusSoftwareManagerAgent.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.31%
PID: 13976 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.19%
PID: 14112 | Name: python.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.02%
PID: 14124 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 1.42%
PID: 14176 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.30%
PID: 14576 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.03%
PID: 14588 | Name: conhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.05%
PID: 14604 | Name: OneDrive.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.89%
PID: 14648 | Name: servicehost.exe | User: None | CPU: 0.0% | Memory: 0.27%
PID: 14680 | Name: cmd.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.04%
PID: 14736 | Name: conhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.05%
PID: 14764 | Name: conhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.05%
PID: 14780 | Name: cmd.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.04%
PID: 14832 | Name: cmd.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.04%
PID: 14844 | Name: WmiPrvSE.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 15024 | Name: CrossDeviceService.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.71%
PID: 15060 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 15200 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 1.25%
PID: 15272 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 2.31%
PID: 15420 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 15536 | Name: Copilot.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.93%
PID: 15864 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 16020 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.03%
PID: 16028 | Name: ms-teams.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.11%
PID: 16040 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.12%
PID: 16260 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 16344 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.27%
PID: 16532 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.34%
PID: 16724 | Name: AsusOSD.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 16956 | Name: ms-teams.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.17%
PID: 17352 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 17624 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.09%
PID: 17680 | Name: ApplicationFrameHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.55%
PID: 17792 | Name: YourPhoneAppProxy.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.61%
PID: 17888 | Name: WidgetService.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.20%
PID: 17896 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.13%
PID: 18084 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 18204 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 18248 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.00%
PID: 18276 | Name: RtkAudUService64.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.03%
---- Process Snapshot (one process monitor is complete again it shows after 10 sec----
PID: 0 | Name: System Idle Process | User: NT AUTHORITY\SYSTEM | CPU: 1539.9% | Memory: 0.00%
PID: 4 | Name: System | User: NT AUTHORITY\SYSTEM | CPU: 3.5% | Memory: 0.02%
PID: 272 | Name: Registry | User: None | CPU: 0.0% | Memory: 0.36%
PID: 840 | Name: smss.exe | User: None | CPU: 0.0% | Memory: 0.01%
PID: 1108 | Name: csrss.exe | User: None | CPU: 0.1% | Memory: 0.05%
PID: 1208 | Name: wininit.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 1216 | Name: csrss.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 1284 | Name: services.exe | User: None | CPU: 0.1% | Memory: 0.07%
PID: 1292 | Name: lsass.exe | User: None | CPU: 0.1% | Memory: 0.19%
PID: 1372 | Name: winlogon.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 1440 | Name: svchost.exe | User: None | CPU: 0.7% | Memory: 0.07%
PID: 1488 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 1.54%
PID: 1508 | Name: svchost.exe | User: None | CPU: 1.5% | Memory: 0.24%
PID: 1540 | Name: fontdrvhost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 1548 | Name: fontdrvhost.exe | User: None | CPU: 0.0% | Memory: 0.03%
PID: 1584 | Name: WUDFHost.exe | User: None | CPU: 0.3% | Memory: 0.10%
PID: 1600 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 1684 | Name: svchost.exe | User: None | CPU: 0.7% | Memory: 0.11%
PID: 1732 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 1816 | Name: dwm.exe | User: None | CPU: 1.3% | Memory: 0.61%
PID: 1848 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 1884 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 1908 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 1928 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 1948 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 2060 | Name: WUDFHost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 2080 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 2088 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 2096 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 2104 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 2192 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 2320 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 2336 | Name: IntelCpHDCPSvc.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 2364 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 2408 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 2420 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 2456 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 2476 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 2488 | Name: svchost.exe | User: None | CPU: 0.3% | Memory: 0.13%
PID: 2520 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 2596 | Name: svchost.exe | User: None | CPU: 0.3% | Memory: 0.05%
PID: 2660 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 2740 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.09%
PID: 2792 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 2828 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.13%
PID: 2884 | Name: svchost.exe | User: None | CPU: 0.4% | Memory: 0.15%
PID: 2944 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 3088 | Name: helperservice.exe | User: None | CPU: 0.0% | Memory: 0.01%
PID: 3220 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 3260 | Name: conhost.exe | User: None | CPU: 0.0% | Memory: 0.01%
PID: 3308 | Name: spoolsv.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 3320 | Name: svchost.exe | User: None | CPU: 0.1% | Memory: 0.11%
PID: 3368 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 3376 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 3384 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 3392 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 3508 | Name: MemCompression | User: None | CPU: 0.0% | Memory: 2.68%
PID: 3568 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 3616 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 3644 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 3660 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 3676 | Name: python.exe | User: LAPTOP-D324J65T\kr716 | CPU: 4.3% | Memory: 0.10%
PID: 3788 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 3820 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 3952 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 4028 | Name: svchost.exe | User: None | CPU: 0.6% | Memory: 0.15%
PID: 4064 | Name: AsusOptimization.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 4072 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 4080 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.22%
PID: 4136 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.17%
PID: 4216 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 4284 | Name: svchost.exe | User: None | CPU: 4.2% | Memory: 0.18%
PID: 4300 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 4408 | Name: RtkAudUService64.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 4492 | Name: AsusAppService.exe | User: None | CPU: 0.0% | Memory: 0.17%
PID: 4500 | Name: AsusSoftwareManager.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 4508 | Name: AsusSwitch.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 4516 | Name: EMP_MPENSV.exe | User: None | CPU: 0.0% | Memory: 0.16%
PID: 4524 | Name: AsusSystemAnalysis.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 4532 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.33%
PID: 4544 | Name: AsusSystemDiagnosis.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 4568 | Name: IntelAudioService.exe | User: None | CPU: 0.0% | Memory: 0.19%
PID: 4576 | Name: OneApp.IGCC.WinService.exe | User: None | CPU: 0.0% | Memory: 0.29%
PID: 4584 | Name: IntelAnalyticsService.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 4592 | Name: GlideXService.exe | User: None | CPU: 0.4% | Memory: 0.10%
PID: 4600 | Name: GlideXNearService.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 4608 | Name: GlideXRemoteService.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 4616 | Name: GlideXServiceExt.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 4624 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 4632 | Name: svchost.exe | User: None | CPU: 0.3% | Memory: 0.19%
PID: 4652 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 4672 | Name: OfficeClickToRun.exe | User: None | CPU: 0.0% | Memory: 0.36%
PID: 4700 | Name: DtsApo4Service.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 4716 | Name: ipfsvc.exe | User: None | CPU: 0.0% | Memory: 0.04%
PID: 4740 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.14%
PID: 4772 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 4812 | Name: jhi_service.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 4864 | Name: MpDefenderCoreService.exe | User: None | CPU: 0.0% | Memory: 0.15%
PID: 4892 | Name: ipf_uf.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 4968 | Name: RtkAudUService64.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 4992 | Name: RstMwService.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 5024 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 5052 | Name: SafeExamBrowser.Service.exe | User: None | CPU: 0.0% | Memory: 0.18%
PID: 5092 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 5144 | Name: svchost.exe | User: None | CPU: 1.2% | Memory: 0.14%
PID: 5152 | Name: WMIRegistrationService.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 5172 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.16%
PID: 5188 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 5292 | Name: IntelConnectivityService.exe | User: None | CPU: 0.2% | Memory: 0.22%
PID: 5396 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 5408 | Name: uihost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.22%
PID: 5416 | Name: MsMpEng.exe | User: None | CPU: 0.6% | Memory: 1.45%
PID: 5708 | Name: WmiPrvSE.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 5776 | Name: IDBWM.exe | User: None | CPU: 0.2% | Memory: 0.10%
PID: 5780 | Name: SecurityHealthService.exe | User: None | CPU: 0.0% | Memory: 0.15%
PID: 5800 | Name: TextInputHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.83%
PID: 5896 | Name: SearchIndexer.exe | User: None | CPU: 0.0% | Memory: 0.17%
PID: 6044 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 6220 | Name: svchost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.16%
PID: 6456 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.04%
PID: 6512 | Name: IDBWMService.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 6604 | Name: IntelConnectService.exe | User: None | CPU: 0.0% | Memory: 0.11%
PID: 6916 | Name: IntelConnect.exe | User: None | CPU: 0.2% | Memory: 0.13%
PID: 6920 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 6980 | Name: conhost.exe | User: None | CPU: 0.2% | Memory: 0.06%
PID: 7008 | Name: conhost.exe | User: None | CPU: 0.2% | Memory: 0.06%
PID: 7100 | Name: wlanext.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 7204 | Name: conhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 7264 | Name: fdm.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.5% | Memory: 0.46%
PID: 7272 | Name: browserhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.11%
PID: 7424 | Name: FileSyncHelper.exe | User: None | CPU: 0.0% | Memory: 0.16%
PID: 7472 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.07%
PID: 7496 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.55%
PID: 7544 | Name: WhatsApp.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.72%
PID: 7560 | Name: WUDFHost.exe | User: None | CPU: 0.9% | Memory: 0.12%
PID: 7580 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.23%
PID: 8000 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.05%
PID: 8144 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 8240 | Name: AsusOptimizationStartupTask.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.13%
PID: 8440 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.19%
